MMSI,LATITUDE,LONGITUDE,COURSE,TIMESTAMP,PORT OF ORIGIN,PORT OF DESTINATION,VESSEL TYPE
419000001,-1.3308197029836781,-1.2938174021886968,-0.14028790113692252,2023-03-15 12:00:00,Mumbai,Dubai,Cargo
419000001,-0.7390787292867433,-1.3484907854138783,-0.27473707795157387,2023-03-15 16:00:00,Mumbai,Singapore,Cargo
419000001,0.08767390543964655,0.9488074956480508,1.0505476649357037,2023-03-15 20:00:00,Mumbai,Hong Kong,Cargo
419000001,1.4707611812650723,1.6110481000548762,0.45512988189939063,2023-03-16 00:00:00,Mumbai,Colombo,Cargo
419000001,-0.8262591349676337,0.23037862924105262,0.4359228566401547,2023-03-16 04:00:00,Mumbai,Colombo,Cargo
419000001,-1.5608517512333917,0.22890408342983637,0.2822666545662674,2023-03-16 08:00:00,Mumbai,Colombo,Cargo
419000001,0.06545329558615147,0.16951105983346315,-1.2446918535429872,2023-03-16 12:00:00,Mumbai,Hong Kong,Cargo
419000001,1.3065086711000757,0.7448987284089456,-1.5616077703203797,2023-03-16 16:00:00,Mumbai,Colombo,Cargo
419000001,1.4606101381023493,1.1622355259475303,-0.3035476158404278,2023-03-16 20:00:00,Mumbai,Dubai,Cargo
419000001,1.6003534320099866,0.37383990514442766,1.5499303216758373,2023-03-17 00:00:00,Mumbai,Colombo,Cargo
419000001,-1.5981561051155149,-0.6136655438181561,1.1849968417503551,2023-03-17 04:00:00,Mumbai,Colombo,Cargo
419000001,0.5478752627239992,-0.2844063686295989,1.5115162711573655,2023-03-17 08:00:00,Mumbai,Singapore,Cargo
419000001,-0.020786439348418916,1.4158799645924218,-0.6108600199882023,2023-03-17 12:00:00,Mumbai,Hong Kong,Cargo
419000001,-0.3856843324494927,-1.5531463960923688,-1.5616077703203797,2023-03-17 16:00:00,Mumbai,Singapore,Cargo
419000001,-0.6182541414898863,0.21146178562119206,-1.2638988788022232,2023-03-17 20:00:00,Mumbai,Hong Kong,Cargo
419000001,-0.21009408144955916,-1.1649850289682933,-1.1774672651356615,2023-03-18 00:00:00,Mumbai,Dubai,Cargo
419000001,-0.11475100276126285,-1.1154677708154872,1.3482565564538602,2023-03-18 04:00:00,Mumbai,Hong Kong,Cargo
419000001,0.6566904005789248,0.5874798544061073,0.6664071597509856,2023-03-18 08:00:00,Mumbai,Singapore,Cargo
419000001,0.1849296002298054,1.439816553178335,-1.0046040378025385,2023-03-18 12:00:00,Mumbai,Colombo,Cargo
419000001,-1.070940557673423,0.11742821501885489,-1.4271585935057283,2023-03-18 16:00:00,Mumbai,Colombo,Cargo
419000001,-0.9460082237028513,0.20383543742000892,-0.29394410321080977,2023-03-18 20:00:00,Mumbai,Singapore,Cargo
419000001,-0.38177604878349414,1.4522842242515879,-1.0334145756913922,2023-03-19 00:00:00,Mumbai,Dubai,Cargo
419000001,0.3032431844016519,0.3791850482588984,-1.5424007450611439,2023-03-19 04:00:00,Mumbai,Hong Kong,Cargo
419000001,0.5085338892944326,-1.2408578281191553,0.6952176976398394,2023-03-19 08:00:00,Mumbai,Hong Kong,Cargo
419000001,-0.6466678189610053,0.3169153956529727,-0.7933267599509434,2023-03-19 12:00:00,Mumbai,Dubai,Cargo
419000001,-0.045213299134822624,0.2837681937210024,0.8200633618248728,2023-03-19 16:00:00,Mumbai,Hong Kong,Cargo
419000001,-1.164627124559833,-0.535822240123555,-1.4751761566538182,2023-03-19 20:00:00,Mumbai,Dubai,Cargo
419000001,0.7831802100888412,0.4004412037776881,0.9545125386395242,2023-03-20 00:00:00,Mumbai,Colombo,Cargo
419000001,-0.5242725507897981,-0.2788086317843666,0.7240282355286933,2023-03-20 04:00:00,Mumbai,Singapore,Cargo
419000001,1.1205408097683769,1.5644942893251708,0.13821396512199813,2023-03-20 08:00:00,Mumbai,Dubai,Cargo
419000001,1.3942634871037087,0.8994806227564522,-1.1678637525060436,2023-03-20 12:00:00,Mumbai,Hong Kong,Cargo
419000001,-0.36632326436602514,-0.19780910277201416,0.4647333945290086,2023-03-20 16:00:00,Mumbai,Colombo,Cargo
419000001,-1.6894949913361939,-1.0102363338892426,-1.2158813156541333,2023-03-20 20:00:00,Mumbai,Colombo,Cargo
419000001,-1.706421504839419,1.0284985959711723,-0.5532389442104946,2023-03-21 00:00:00,Mumbai,Colombo,Cargo
419000001,0.17294482247959503,-1.138032355023503,1.4827057332685116,2023-03-21 04:00:00,Mumbai,Singapore,Cargo
419000001,-0.7066476545130007,1.6777260088794568,0.9641160512691421,2023-03-21 08:00:00,Mumbai,Singapore,Cargo
419000001,0.6487254526009444,0.5149123074560986,-1.0526216009506282,2023-03-21 12:00:00,Mumbai,Hong Kong,Cargo
419000001,1.60637275179859,-0.2591244364384589,0.23424909141817768,2023-03-21 16:00:00,Mumbai,Singapore,Cargo
419000001,1.0510646128734091,1.0466908134621988,0.2534561166774136,2023-03-21 20:00:00,Mumbai,Singapore,Cargo
419000001,1.057524557156411,1.5971287840905168,-0.9661899872840666,2023-03-22 00:00:00,Mumbai,Hong Kong,Cargo
419000001,0.5365371743934043,0.796445281527261,0.4359228566401547,2023-03-22 04:00:00,Mumbai,Singapore,Cargo
419000001,0.06145014560550747,0.39941510583487605,0.4647333945290086,2023-03-22 08:00:00,Mumbai,Dubai,Cargo
419000001,0.3958966466967025,0.5554818001369348,-0.13068438850730457,2023-03-22 12:00:00,Mumbai,Hong Kong,Cargo
419000001,0.5100260356500654,0.3395227054582111,1.031340639676468,2023-03-22 16:00:00,Mumbai,Dubai,Cargo
419000001,0.566950341880898,-0.9513871216942779,0.02297181356658268,2023-03-22 20:00:00,Mumbai,Colombo,Cargo
419000001,0.6453537022309636,1.4558700981749755,-1.4463656187649643,2023-03-23 00:00:00,Mumbai,Hong Kong,Cargo
419000001,1.0213815337634629,1.4531766765262966,-1.0910356514691,2023-03-23 04:00:00,Mumbai,Hong Kong,Cargo
419000001,-0.026693170543816966,-0.9925927130665108,-0.14028790113692252,2023-03-23 08:00:00,Mumbai,Dubai,Cargo
419000001,1.5261811787922404,0.3549934733087858,-0.8317408104694152,2023-03-23 12:00:00,Mumbai,Singapore,Cargo
419000001,1.6861688747460886,-1.0658008021700254,-1.6096253334684696,2023-03-23 16:00:00,Mumbai,Singapore,Cargo
419000001,-0.9002572928607009,0.9000182816718574,0.45512988189939063,2023-03-23 20:00:00,Mumbai,Hong Kong,Cargo
419000001,-1.1451694526834297,0.9723007634372225,1.3770670943427141,2023-03-24 00:00:00,Mumbai,Dubai,Cargo
419000001,0.19892846281402715,1.6525626829461981,1.0217371270468498,2023-03-24 04:00:00,Mumbai,Hong Kong,Cargo
419000001,-0.8869284019051845,-0.7444041622840785,-0.15949492639615845,2023-03-24 08:00:00,Mumbai,Colombo,Cargo
419000001,-1.064561232383088,0.39008793705960354,0.5127509576770983,2023-03-24 12:00:00,Mumbai,Colombo,Cargo
419000001,-1.5735888570832623,0.206037685603061,-1.5231937198019079,2023-03-24 16:00:00,Mumbai,Colombo,Cargo
419000001,0.5155536490825389,1.2809928615389354,-0.7741197346917075,2023-03-24 20:00:00,Mumbai,Dubai,Cargo
419000001,1.1375100652375407,0.07320380384952456,-0.17870195165539435,2023-03-25 00:00:00,Mumbai,Singapore,Cargo
419000001,-0.8019504237049647,0.9287910660581674,-0.27473707795157387,2023-03-25 04:00:00,Mumbai,Dubai,Cargo
419000001,0.41733643380657703,0.3033286557373658,-0.9277759367655948,2023-03-25 08:00:00,Mumbai,Singapore,Cargo
419000001,0.15873780999620693,1.2737838569713869,1.5307232964166015,2023-03-25 12:00:00,Mumbai,Dubai,Cargo
419000001,0.340726846043325,-0.2497726577191873,1.626758422712781,2023-03-25 16:00:00,Mumbai,Colombo,Cargo
419000001,-0.97390552262612,-0.9233495593849049,-0.466807330543933,2023-03-25 20:00:00,Mumbai,Singapore,Cargo
419000001,-0.5300729483138352,-0.059170350477931524,-1.5808147955796157,2023-03-26 00:00:00,Mumbai,Singapore,Cargo
419000001,-0.08542514918778421,-1.2104956515163035,-1.5520042576907618,2023-03-26 04:00:00,Mumbai,Dubai,Cargo
419000001,-0.5186969829565143,-0.48768758229675396,-0.7453091968028537,2023-03-26 08:00:00,Mumbai,Hong Kong,Cargo
419000001,0.3556761092522908,-0.2815926316991493,-0.3611686916181355,2023-03-26 12:00:00,Mumbai,Hong Kong,Cargo
419000001,-1.5577326302068066,0.7263848726220561,1.434688170120422,2023-03-26 16:00:00,Mumbai,Dubai,Cargo
419000001,1.2030244641351708,-0.9801308526744795,-1.6000218208388515,2023-03-26 20:00:00,Mumbai,Singapore,Cargo
419000001,0.8272920039120072,-0.26816517280997537,-0.4091862547662252,2023-03-27 00:00:00,Mumbai,Hong Kong,Cargo
419000001,0.18877880963393656,1.1139532084567347,1.204203867009591,2023-03-27 04:00:00,Mumbai,Hong Kong,Cargo
419000001,-1.5947183305705055,-0.8608573918686664,1.012133614417232,2023-03-27 08:00:00,Mumbai,Colombo,Cargo
419000001,0.5524430931489605,-0.02915578933404901,1.5787408595646912,2023-03-27 12:00:00,Mumbai,Dubai,Cargo
419000001,-0.538959107281285,-0.9660594335840211,0.49354393241786243,2023-03-27 16:00:00,Mumbai,Colombo,Cargo
419000001,-0.3740574752270656,-0.7710717710442203,0.4263193440105367,2023-03-27 20:00:00,Mumbai,Singapore,Cargo
419000001,-0.033630573860967794,-0.3074686205940218,0.9257020007506703,2023-03-28 00:00:00,Mumbai,Dubai,Cargo
419000001,-1.188689808896609,0.234670671835274,1.6843794984904887,2023-03-28 04:00:00,Mumbai,Colombo,Cargo
419000001,-0.8881533240997824,-0.19634173486113202,-0.466807330543933,2023-03-28 08:00:00,Mumbai,Singapore,Cargo
419000001,-0.44285953054543087,1.5778745791550175,-1.5904183082092336,2023-03-28 12:00:00,Mumbai,Dubai,Cargo
419000001,-1.3669839236117665,1.5548352281107045,0.1862315282700879,2023-03-28 16:00:00,Mumbai,Colombo,Cargo
419000001,-1.3185225266368885,-1.626599901026311,-0.9661899872840666,2023-03-28 20:00:00,Mumbai,Hong Kong,Cargo
419000001,0.7838463592653073,0.17888949932540002,-1.3407269798391668,2023-03-29 00:00:00,Mumbai,Colombo,Cargo
419000001,0.9586154780252873,-1.6809639509276315,-0.5532389442104946,2023-03-29 04:00:00,Mumbai,Dubai,Cargo
419000001,-0.28617860327351075,-1.558854194076036,-0.9757934999136845,2023-03-29 08:00:00,Mumbai,Hong Kong,Cargo
419000001,-0.713725098580342,1.092970838564927,-0.29394410321080977,2023-03-29 12:00:00,Mumbai,Dubai,Cargo
419000001,-1.0579998193679392,0.2788868796899396,-1.1198461893579539,2023-03-29 16:00:00,Mumbai,Colombo,Cargo
419000001,0.5458000186541725,0.4189109667482472,0.38790529349206493,2023-03-29 20:00:00,Mumbai,Hong Kong,Cargo
419000001,0.3849345486681104,-1.0384779536509325,1.223410892268827,2023-03-30 00:00:00,Mumbai,Singapore,Cargo
419000001,0.7692727388626847,0.7786399870446483,-0.7741197346917075,2023-03-30 04:00:00,Mumbai,Colombo,Cargo
419000001,-0.9981079002174287,-0.912261754199437,-0.5436354315808766,2023-03-30 08:00:00,Mumbai,Dubai,Cargo
419000001,-0.01712001266041806,1.505267041046011,0.21504206615894175,2023-03-30 12:00:00,Mumbai,Singapore,Cargo
419000001,-1.0508949231436129,-0.6870852100790988,-1.273502391431841,2023-03-30 16:00:00,Mumbai,Colombo,Cargo
419000001,0.4536768347332921,0.572481460758387,0.3398877303439752,2023-03-30 20:00:00,Mumbai,Colombo,Cargo
419000001,0.5089835486759394,0.7301833491172075,0.7432352607879292,2023-03-31 00:00:00,Mumbai,Colombo,Cargo
419000001,-1.564665516080402,-0.8038111998763332,-0.22671951480348412,2023-03-31 04:00:00,Mumbai,Dubai,Cargo
419000001,-1.34725173016551,0.7055600747327921,0.6952176976398394,2023-03-31 08:00:00,Mumbai,Hong Kong,Cargo
419000001,-0.4041909087098344,0.2677225102342544,-1.292709416691077,2023-03-31 12:00:00,Mumbai,Dubai,Cargo
419000001,1.7253135656332024,0.8094666763404718,-0.6876881210251459,2023-03-31 16:00:00,Mumbai,Hong Kong,Cargo
419000001,0.2212213517643952,0.21561505547564708,-0.3227546410996637,2023-03-31 20:00:00,Mumbai,Colombo,Cargo
419000001,-1.4063930586946498,-1.59273969432795,0.12861045249238018,2023-04-01 00:00:00,Mumbai,Hong Kong,Cargo
419000001,-0.8978491479504697,-1.4055732087126491,0.9064949754914344,2023-04-01 04:00:00,Mumbai,Singapore,Cargo
419000001,0.7496861460971481,0.18389899014812142,-1.283105904061459,2023-04-01 08:00:00,Mumbai,Dubai,Cargo
419000001,0.5945988339130084,-0.8210309827746599,-1.676849921875795,2023-04-01 12:00:00,Mumbai,Colombo,Cargo
419000001,1.203157554972202,-0.3314650250160407,0.13821396512199813,2023-04-01 16:00:00,Mumbai,Colombo,Cargo
419000001,0.41813080888086157,-0.934045656295073,0.38790529349206493,2023-04-01 20:00:00,Mumbai,Colombo,Cargo
419000001,0.5975813891459834,1.0813149538388331,1.5307232964166015,2023-04-02 00:00:00,Mumbai,Dubai,Cargo
419000001,1.2704810162655977,0.6842239368960116,1.4827057332685116,2023-04-02 04:00:00,Mumbai,Dubai,Cargo
419000001,1.4915525414770405,-0.33769544250489103,0.9353055133802883,2023-04-02 08:00:00,Mumbai,Hong Kong,Cargo
419000001,-0.10144122406693928,-0.5081750188703792,0.5415614955659522,2023-04-02 12:00:00,Mumbai,Dubai,Cargo
419000001,1.317326210934922,-0.6253398860022455,-1.071828626209864,2023-04-02 16:00:00,Mumbai,Hong Kong,Cargo
419000001,-1.2874220127377887,-0.047129593572095056,-0.9853970125433025,2023-04-02 20:00:00,Mumbai,Colombo,Cargo
419000001,-0.735484234199957,-0.16347276201824817,0.5319579829363342,2023-04-03 00:00:00,Mumbai,Hong Kong,Cargo
419000001,1.5028975797207946,1.328408362113352,-1.1870707777652796,2023-04-03 04:00:00,Mumbai,Dubai,Cargo
419000001,1.7067837071637715,-0.2883983066289547,1.3578600690834783,2023-04-03 08:00:00,Mumbai,Dubai,Cargo
419000001,-1.2222234873933189,-0.21672252834409617,0.781649311306401,2023-04-03 12:00:00,Mumbai,Colombo,Cargo
419000001,1.3653671381635695,0.5283927460858212,0.0805928893442904,2023-04-03 16:00:00,Mumbai,Dubai,Cargo
419000001,-0.8134744222126111,-0.452162786330746,-1.7152639723942669,2023-04-03 20:00:00,Mumbai,Singapore,Cargo
419000001,1.4816423128053413,0.011401056570008403,-0.4956178684327868,2023-04-04 00:00:00,Mumbai,Singapore,Cargo
419000001,-0.8388085931621618,-1.6502562096944664,1.7035865237497245,2023-04-04 04:00:00,Mumbai,Dubai,Cargo
419000001,1.2338014595766345,-1.5434815241966808,-1.3887445429872565,2023-04-04 08:00:00,Mumbai,Singapore,Cargo
419000001,1.4771422440336974,1.5757796576721803,1.0697546901949397,2023-04-04 12:00:00,Mumbai,Hong Kong,Cargo
419000001,1.1891729397099597,-1.3641690287645438,1.6555689606016348,2023-04-04 16:00:00,Mumbai,Dubai,Cargo
419000001,1.2794210370600438,-0.1818205006831522,1.3002389933057705,2023-04-04 20:00:00,Mumbai,Dubai,Cargo
419000001,-1.6578899137416168,0.8757644982521908,1.5787408595646912,2023-04-05 00:00:00,Mumbai,Dubai,Cargo
419000001,0.9039589284588371,-0.46371476240439863,0.4359228566401547,2023-04-05 04:00:00,Mumbai,Dubai,Cargo
419000001,-0.08064882136799705,-1.3401497234224151,-0.3419616663588996,2023-04-05 08:00:00,Mumbai,Singapore,Cargo
419000001,0.2273765423552919,-1.2876013405005147,0.13821396512199813,2023-04-05 12:00:00,Mumbai,Colombo,Cargo
419000001,1.5172206557539696,1.4599471455639903,0.6183895966028958,2023-04-05 16:00:00,Mumbai,Hong Kong,Cargo
419000001,0.7906155746839658,0.39146643572827616,-0.8701548609878871,2023-04-05 20:00:00,Mumbai,Dubai,Cargo
419000001,1.260623606933921,-1.07778892114009,1.6747759858608708,2023-04-06 00:00:00,Mumbai,Colombo,Cargo
419000001,-1.5195831668843252,1.445524009357225,1.425084657490804,2023-04-06 04:00:00,Mumbai,Hong Kong,Cargo
419000001,0.7041322452931069,-0.6789030873092917,0.09979991460352632,2023-04-06 08:00:00,Mumbai,Dubai,Cargo
419000001,-0.48592188748131027,1.1762467873971008,-1.4655726440242,2023-04-06 12:00:00,Mumbai,Hong Kong,Cargo
419000001,1.2667680251594196,-1.396706109168229,0.7624422860471651,2023-04-06 16:00:00,Mumbai,Singapore,Cargo
419000001,-0.382559303996721,0.4365132291928735,1.3770670943427141,2023-04-06 20:00:00,Mumbai,Colombo,Cargo
419000001,-1.2916135053650912,-0.31436521559470776,-0.7933267599509434,2023-04-07 00:00:00,Mumbai,Colombo,Cargo
419000001,-0.6484966886092807,-0.28774204145567306,0.09979991460352632,2023-04-07 04:00:00,Mumbai,Singapore,Cargo
419000001,-0.43682978588708665,0.6951480175929371,0.16702450301085198,2023-04-07 08:00:00,Mumbai,Dubai,Cargo
